 Idle Max, Packet Length Std, Packet Length Mean, Average Packet Size, URG Flag Count, Bwd IAT Mean, Flow Duration, Bwd IAT Max,Bwd IAT Total, Bwd Packet Length Std,Label
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,211,316.5,0,0,2,0,0,0,1.000 
0,0,211,316.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,247,370.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,211,316.5,0,0,1,0,0,0,1.000 
0,0,211,316.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,211,316.5,0,0,2,0,0,0,1.000 
0,0,247,370.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,0,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,211,316.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,211,316.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,211,316.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,247,370.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,40,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,211,316.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,212,318,0,0,1,0,0,0,1.000 
0,0,212,318,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,212,318,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,212,318,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,211,316.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,211,316.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,212,318,0,0,1,0,0,0,1.000 
0,0,211,316.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,212,318,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,212,318,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,211,316.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,71,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,355,532.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,212,318,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,247,370.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,212,318,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,355,532.5,0,0,2,0,0,0,1.000 
0,0,212,318,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,212,318,0,0,2,0,0,0,1.000 
0,0,211,316.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,211,316.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,55,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,0,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,0,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,211,316.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,211,316.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,48,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,211,316.5,0,0,1,0,0,0,1.000 
0,0,355,532.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,0,0,0,0,1.000 
0,0,211,316.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,0,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,47,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,51,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,0,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,247,370.5,0,0,1,0,0,0,1.000 
0,0,211,316.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,49,0,0,0,1.000 
0,0,247,370.5,0,0,1,0,0,0,1.000 
0,0,211,316.5,0,0,1,0,0,0,1.000 
0,0,355,532.5,0,0,48,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,48,0,0,0,1.000 
0,0,211,316.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,48,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,247,370.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,48,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,48,0,0,0,1.000 
0,0,211,316.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,212,318,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,49,0,0,0,1.000 
0,0,229,343.5,0,0,0,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,211,316.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,247,370.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,0,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,212,318,0,0,1,0,0,0,1.000 
0,0,211,316.5,0,0,1,0,0,0,1.000 
0,0,211,316.5,0,0,48,0,0,0,1.000 
0,0,211,316.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,211,316.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,0,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,48,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,211,316.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,211,316.5,0,0,1,0,0,0,1.000 
0,0,211,316.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,283,424.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,211,316.5,0,0,1,0,0,0,1.000 
0,0,265,397.5,0,0,1,0,0,0,1.000 
0,0,211,316.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,0,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,247,370.5,0,0,49,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,211,316.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,48,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,0,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,265,397.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,0,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,247,370.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,48,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,50,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,48,0,0,0,1.000 
0,0,229,343.5,0,0,0,0,0,0,1.000 
0,0,229,343.5,0,0,49,0,0,0,1.000 
0,0,247,370.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,211,316.5,0,0,49,0,0,0,1.000 
0,0,229,343.5,0,0,0,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,6,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,47,0,0,0,1.000 
0,0,211,316.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,211,316.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,47,0,0,0,1.000 
0,0,283,424.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,211,316.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,283,424.5,0,0,47,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,48,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,0,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,283,424.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,47,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,49,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,0,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,50,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,0,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,48,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,48,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,46,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,0,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,48,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,48,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,46,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,49,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,211,316.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,0,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,49,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,211,316.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,211,316.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,45,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,265,397.5,0,0,47,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,48,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,0,0,0,0,1.000 
0,0,229,343.5,0,0,49,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,51,0,0,0,1.000 
0,0,211,316.5,0,0,1,0,0,0,1.000 
0,0,211,316.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,2,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,1,0,0,0,1.000 
0,0,229,343.5,0,0,0,0,0,0,1.000 
